Row.names	logFC	logCPM	PValue	FDR	level	Kindom	Phylum	Class	Order	Family	Genus	Species	Hya1	Hya2	Hya3	Hya4	Hya7	Hya5	Ischy1	Ischy2	Ischy3	Hya6	SYA	SYB	SYC	KA10	KA11	KA12	KA13	KA14	KA2	KA3	KA4	KA5	KA6	KA8	KA9	Hya8	Hya9	XM1	XM10	XM12.1	XM12.2	XM2	XM4	XM5	XM6	XM7	XM9	SRR5757138	SRR5757140	SRR5757145	SRR5757146	SRR5757148	SRR5757149	SRR5757154	SRR5757155	SRR5757156	SRR5757158	SRR5757159	SRR5757161
ASV445	-5.757855594	7.326252802	7.61E-09	8.97E-09	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	3	12	0	1	10	0
ASV430	-5.784276058	7.33866365	5.29E-07	4.98E-07	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	14	4	6	0	0	4	0	0
ASV436	-5.805999338	7.348839103	9.63E-06	6.67E-06	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	4	0	0	14	2
ASV416	-5.827459531	7.36513625	2.26E-11	3.33E-11	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Uruburuella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	4	8	11	5	3	2
ASV401	-5.928266844	7.41439039	3.17E-08	3.55E-08	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Coccinimonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	3	0	0	0	11	0	0	0	1	14
ASV220	-6.012318341	8.742742303	0.029496516	0.005870092	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	11	48	0	0	0	0	0	0	0	0	0	123
ASV368	-6.054493896	7.492191083	0.001172851	0.000484778	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	HTCC2207	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	15	0	0
ASV391	-6.072788781	7.486117797	9.19E-05	5.41E-05	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Henriciella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	11	0	0	0	0	5
ASV371	-6.093295232	7.510239625	0.001167165	0.000484778	Depleted	Bacteria	SBR1093	A712011	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	39	0	0
ASV384	-6.102094378	7.505466333	9.47E-05	5.51E-05	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	3	28	0	0	0	0	0	0	0
ASV393	-6.134208716	7.512049407	5.88E-06	4.26E-06	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	[Exiguobacteraceae]	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	12	7
ASV349	-6.173572377	7.560417189	0.013001458	0.003293703	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Caenispirillum	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0
ASV309	-6.17582722	8.338280459	0.003948325	0.001301015	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	51	0	0	13	0	0	0	1	0	0
ASV215	-6.177696583	8.993970597	9.73E-09	1.12E-08	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	7	3	0	0	0	0	0	0	6	10	0	9	133	0	7	9	14	8	6	11
ASV235	-6.288654297	8.838203022	3.31E-05	2.14E-05	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassococcus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	82	10	0	8	0	0	18	11	0	37	3	12
ASV6	-6.322377027	15.69873309	0.000169081	8.95E-05	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Unassigned	0	0	0	0	0	0	0	0	0	284	193	115	454	1	0	0	0	0	0	0	0	0	15	0	0	0	0	19	0	0	0	0	0	2	0	0	0	4336	966	7601	3656	176	3142	636	39	47	452	59	236
ASV341	-6.418537429	7.688721119	6.80E-05	4.06E-05	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	MWH-UniP1	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	28	0	0	31	0	0
ASV423	-6.422215825	7.628582231	0.000773374	0.000345795	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Persicivirga	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	1	0	0	0	0	0
ASV262	-6.504255683	8.518571185	3.35E-10	4.51E-10	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	3	15	0	9	20	23	17	18	19
ASV357	-6.510571029	7.725416226	4.02E-15	7.29E-15	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacterineae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	6	8	0	7	7	0	8	9	3
ASV342	-6.656645442	7.808255639	0.00096246	0.000412283	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	53	0	0	0	0	0	0
ASV358	-6.674229677	7.813531023	2.72E-06	2.14E-06	Depleted	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	0	10	0	0	31	0
ASV28	-6.677979425	13.58631279	0.000137055	7.60E-05	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	71	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	447	812	643	178	3554	57	8	4	60	18	23
ASV67	-6.680347218	11.74336198	4.47E-06	3.34E-06	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	[Exiguobacteraceae]	Exiguobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	59	0	0	3	0	145	147	59	148	123	18	114	190	160	97	195	174
ASV315	-6.762989947	7.895847023	6.57E-05	3.97E-05	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Pelagibacteraceae	Pelagibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	47	0	0	37	0	0
ASV387	-6.770612519	7.839120164	0.00119599	0.000490044	Depleted	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	1	0	0
ASV366	-6.882763753	7.922093157	6.05E-07	5.59E-07	Depleted	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	7	0	0	2	0	2	1
ASV222	-6.899124522	8.972084466	5.27E-12	8.00E-12	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	16	7	21	35	4	8	52	20	39
ASV113	-6.983209749	10.48285853	6.44E-10	7.99E-10	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	32	37	32	33	391	51	10	5	77	4	33
ASV313	-6.997883806	8.034723032	8.98E-08	9.40E-08	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0853	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	29	20	0	18	12	0
ASV117	-7.108855359	10.56353417	5.71E-05	3.49E-05	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	96	133	0	89	85	0	0	80	14	1	114	49
ASV305	-7.112592211	8.106530953	3.09E-06	2.39E-06	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Donghicola	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	48	0	0	0	23	0	4
ASV319	-7.114009106	8.092816046	0.000845769	0.000369006	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Demequina	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	47	0	0	0	0	0	0
ASV170	-7.174277711	9.74876744	5.23E-10	6.67E-10	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	51	18	55	9	6	145	16	11	0	26	4	44
ASV294	-7.381460919	8.297882706	1.24E-10	1.77E-10	Depleted	Bacteria	SAR406	AB16	Arctic96B-7	A714017	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	40	0	0	16	1	0	21	12
ASV286	-7.498734035	8.382193881	4.45E-13	7.23E-13	Depleted	Bacteria	SAR406	AB16	Arctic96B-7	Sc-NB04	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	11	0	6	10	0	0	17	2	0	34	13
ASV44	-7.503726596	13.13128986	4.37E-07	4.20E-07	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Unassigned	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	84	0	47	0	0	0	0	0	16	0	90	132	1768	59	92	107	283	180	218	109	156	179
ASV34	-7.560346908	13.49805581	1.13E-06	9.67E-07	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	Unassigned	0	0	0	0	0	0	80	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	105	0	0	0	0	0	0	0	0	178	922	172	303	479	55	371	720	380	427	725	815
ASV265	-7.647302413	8.496856509	5.99E-14	1.05E-13	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Rahnella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	20	27	14	10	27	14
ASV268	-7.662113023	8.506046689	8.67E-16	1.78E-15	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Ponticaulis	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	16	17	33	5	15	4	0	0	6	0	7
ASV258	-7.783676289	8.599698985	1.49E-16	3.34E-16	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Methylophaga	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	34	0	1	54	16	2	0	13	1	10
ASV110	-7.984837265	10.73119791	7.82E-06	5.50E-06	Depleted	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ZA3409c	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	166	184	0	84	73	0	0	81	11	0	86	83
ASV240	-8.007907921	8.782045208	1.17E-25	8.50E-25	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NS9	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	5	1	9	17	23	16	2	56	20	11
ASV214	-8.046600699	8.82631896	3.38E-05	2.15E-05	Depleted	Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	55	0	0	36	0	0
ASV236	-8.095099235	8.852515943	4.56E-08	5.00E-08	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Pelagibacteraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	2	0	24	68	26
ASV227	-8.198243395	8.941689502	1.40E-06	1.13E-06	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	101	0	0	81	28	0	0	0	0	0	0
ASV204	-8.270200156	9.006136007	0.00057517	0.000260596	Depleted	Bacteria	Cyanobacteria	Chloroplast	Haptophyceae	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	146	0	0
ASV217	-8.413620919	9.115796142	1.26E-25	8.50E-25	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	HTCC2188	HTCC	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	19	0	15	20	13	25	21	3	26	53	14
ASV119	-8.418446576	10.50457867	9.22E-20	2.59E-19	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	86	8	52	62	3	62	76	84	41	88	88
ASV248	-8.603663273	9.25339523	4.63E-05	2.91E-05	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Marinibacillus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	162	0	0	7	0	0	0	0	0	0
ASV178	-8.673447121	9.685734171	3.29E-24	1.11E-23	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	37	49	2	30	63	19	7	40	13	22
ASV175	-8.798120743	9.455607956	2.70E-05	1.79E-05	Depleted	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	116	0	0	220	0	0
ASV190	-8.806431937	9.454630909	8.13E-25	3.19E-24	Depleted	Bacteria	SAR406	AB16	Arctic96B-7	A714017	SGSH944	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	22	0	17	42	1	27	41	7	57	51	17
ASV9	-9.008250658	15.30453674	2.05E-15	3.87E-15	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Unassigned	0	0	7	0	0	0	24	0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	32	11	19	0	17	0	14	22	7	130	0	504	1641	192	1360	1887	124	1390	2907	3089	1507	2589	2692
ASV181	-9.032650296	9.653537213	4.70E-17	1.11E-16	Depleted	Bacteria	SAR406	AB16	ZA3648c	AEGEAN 185	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	24	0	12	84	0	0	54	7	2	77	34
ASV184	-9.034023857	9.654275086	2.77E-12	4.35E-12	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	53	0	3	23	0	0	49	0	0	95	57
ASV166	-9.060376705	9.682393526	2.68E-10	3.72E-10	Depleted	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	139	74	13	0	133	16	0
ASV152	-9.080089336	9.703680742	8.98E-07	8.13E-07	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AEGEAN 112	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	37	241	0	0	153	0	0
ASV162	-9.225944894	9.827833534	2.89E-19	7.55E-19	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	77	34	64	193	11	0	0	4	3	8
ASV140	-9.248666538	9.858139455	2.12E-06	1.69E-06	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Denitromonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	509	34	0	0	1	0	0
ASV159	-9.313820512	9.90858332	1.73E-31	2.04E-30	Depleted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	39	3	26	15	2	28	88	64	36	59	40
ASV148	-9.3149575	9.911426419	9.34E-20	2.59E-19	Depleted	Bacteria	SAR406	AB16	Arctic96B-7	A714017	ZA3312c	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	36	0	16	9	0	137	46	1	142	57	5
ASV142	-9.374406848	9.967504865	1.06E-07	1.06E-07	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	0	471	10	0	0	1	0	0
ASV153	-9.450047189	10.03171431	1.71E-15	3.37E-15	Depleted	Bacteria	SAR406	AB16	Arctic96B-7	A714017	Arctic95A-2	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	35	0	30	62	0	0	91	11	0	109	55
ASV137	-9.666044303	10.23309326	1.52E-31	2.04E-30	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	22	4	24	42	2	57	107	85	48	71	85
ASV129	-9.828630534	10.38485825	7.46E-20	2.34E-19	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oleibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	54	0	90	3	11	5	5	0	33	21	114
ASV122	-9.930934573	10.4802783	4.81E-25	2.06E-24	Depleted	Bacteria	SAR406	AB16	Arctic96B-7	A714017	SargSea-WGS	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	61	0	38	79	0	51	107	21	54	110	53
ASV145	-10.06442991	10.59847939	3.12E-17	7.75E-17	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	26	389	1	0	22	6	5	0	12	3	26
ASV109	-10.28891121	10.81861319	2.95E-16	6.31E-16	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0853	SAR324	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	59	0	160	73	0	0	94	17	0	149	74
ASV98	-10.30586406	10.83799682	2.70E-25	1.41E-24	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	24	33	8	17	583	75	1	2	263	5	7
ASV104	-10.42060387	10.94453569	2.85E-24	1.03E-23	Depleted	Bacteria	Chloroflexi	SAR202	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	41	0	56	62	0	50	180	9	55	194	101
ASV96	-10.66414811	11.1790962	6.44E-43	3.03E-41	Depleted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	110	17	118	177	12	58	145	124	80	119	102
ASV48	-11.2726552	12.44360283	4.29E-38	1.01E-36	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628	328	168	142	83	349	324	13	12	266	120	371
